id,codigo,orden,idruta,regreso
16865,23070210,3,381,1
16866,23070208,4,381,1
16867,23150106,5,381,1
16868,23150104,6,381,1
16869,23150102,7,381,1
16870,23150100,8,381,1
16871,23150098,9,381,1
16872,23150096,10,381,1
16873,23150094,11,381,1
16874,23150092,12,381,1
16875,23150017,13,381,1
16876,23153998,14,381,1
16909,23153998,1,366,0
16910,23150026,2,366,0
16911,23150091,3,366,0
16912,23150093,4,366,0
16913,23150095,5,366,0
16914,23150097,6,366,0
16915,23150099,7,366,0
16916,23070215,8,366,0
16917,23070217,9,366,0
16918,23070219,10,366,0
16919,23070221,11,366,0
16920,23070223,12,366,0
16921,23070225,13,366,0
16922,23070227,14,366,0
16923,23070229,15,366,0
16924,23070231,16,366,0
16925,23070233,17,366,0
16926,23070004,18,366,0
16927,23070142,19,366,0
16928,23070032,20,366,0
16929,23070033,21,366,0
16930,23070235,22,366,0
16931,23070237,23,366,0
16932,23070239,24,366,0
16933,23070241,25,366,0
16934,23070012,26,366,0
16935,23060246,27,366,0
16936,23060324,28,366,0
16937,23060368,29,366,0
16938,23060319,30,366,0
16939,23060335,31,366,0
16940,23060041,32,366,0
16941,23060020,1,366,1
16942,23060326,2,366,1
16943,23060320,3,366,1
16944,23060369,4,366,1
16945,23060323,5,366,1
16946,23060267,6,366,1
16947,23070009,7,366,1
16948,23070242,8,366,1
16949,23070240,9,366,1
16950,23070238,10,366,1
16951,23070236,11,366,1
16952,23070043,12,366,1
16953,23070146,13,366,1
16954,23070147,14,366,1
16955,23070234,15,366,1
16956,23070232,16,366,1
16957,23070230,17,366,1
16958,23070228,18,366,1
16959,23070226,19,366,1
16960,23070224,20,366,1
16961,23070222,21,366,1
16962,23070220,22,366,1
16963,23070218,23,366,1
16964,23070216,24,366,1
16965,23150100,25,366,1
16966,23150098,26,366,1
16967,23150096,27,366,1
16968,23150092,28,366,1
16969,23150017,29,366,1
16970,23153998,30,366,1
17118,23153998,1,369,0
17119,23150026,2,369,0
17120,23150007,3,369,0
17121,23150008,4,369,0
17122,23150009,5,369,0
17123,23150010,6,369,0
17124,23150011,7,369,0
17125,23150038,8,369,0
17126,23140060,9,369,0
17127,23140061,10,369,0
17128,23140062,11,369,0
17129,23140063,12,369,0
17130,23140215,13,369,0
17131,23140064,14,369,0
17132,23140065,15,369,0
17133,23130027,16,369,0
17134,23130097,17,369,0
17135,23130098,18,369,0
17136,23130036,19,369,0
17137,23130032,20,369,0
17138,23110015,21,369,0
17139,23110016,22,369,0
17140,23110017,23,369,0
17141,23110018,24,369,0
17142,23110041,25,369,0
17143,23010027,26,369,0
17144,23010027,1,369,1
17145,23110019,2,369,1
17146,23110020,3,369,1
17147,23110021,4,369,1
17148,23110022,5,369,1
17149,23130033,6,369,1
17150,23130029,7,369,1
17151,23130094,8,369,1
17152,23130095,9,369,1
17153,23140066,10,369,1
17154,23140067,11,369,1
17155,23140216,12,369,1
17156,23140068,13,369,1
17157,23140069,14,369,1
17158,23140158,15,369,1
17159,23140070,16,369,1
17160,23140071,17,369,1
17161,23150090,18,369,1
17162,23150011,19,369,1
17163,23150013,20,369,1
17164,23150014,21,369,1
17165,23150015,22,369,1
17166,23150016,23,369,1
17167,23150017,24,369,1
17168,23153998,25,369,1
17204,23153998,1,370,0
17205,23150107,2,370,0
17206,23150018,3,370,0
17207,23150019,4,370,0
17208,23150139,5,370,0
17209,23150141,6,370,0
17210,23150143,7,370,0
17211,23150176,8,370,0
17212,23150045,9,370,0
17213,23150144,10,370,0
17214,23150146,11,370,0
17215,23150148,12,370,0
17216,23140244,13,370,0
17217,23140246,14,370,0
17218,23140042,15,370,0
17219,23140148,16,370,0
17220,23140230,17,370,0
17221,23140057,18,370,0
17222,23140231,19,370,0
17223,23140248,20,370,0
17224,23140249,21,370,0
17225,23140232,22,370,0
17226,23140019,23,370,0
17227,23140020,24,370,0
17228,23140250,25,370,0
17229,23140252,26,370,0
17230,23140254,27,370,0
17231,23140256,28,370,0
17232,23140258,29,370,0
17233,23140260,30,370,0
17234,23140091,31,370,0
17235,23140075,32,370,0
17236,23140076,33,370,0
17237,23140077,34,370,0
17238,23140022,35,370,0
17239,23140032,1,370,1
17240,23140079,2,370,1
17241,23140092,3,370,1
17242,23140080,4,370,1
17243,23140081,5,370,1
17244,23140259,6,370,1
17245,23140257,7,370,1
17246,23140255,8,370,1
17247,23140253,9,370,1
17248,23140251,10,370,1
17249,23140034,11,370,1
17250,23140035,12,370,1
17251,23140220,13,370,1
17252,23140144,14,370,1
17253,23140145,15,370,1
17254,23140040,16,370,1
17255,23140146,17,370,1
17256,23140147,18,370,1
17257,23140243,19,370,1
17258,23140247,20,370,1
17259,23140245,21,370,1
17260,23150149,22,370,1
17261,23150147,23,370,1
17262,23150145,24,370,1
17263,23150044,25,370,1
17264,23150175,26,370,1
17265,23150046,27,370,1
17266,23150142,28,370,1
17267,23150140,29,370,1
17268,23150138,30,370,1
17269,23150005,31,370,1
17270,23150108,32,370,1
17271,23153998,33,370,1
17309,23153998,1,371,0
17310,23150026,2,371,0
17311,23150091,3,371,0
17312,23150094,4,371,0
17313,23150095,5,371,0
17314,23150097,6,371,0
17315,23150150,7,371,0
17316,23150099,8,371,0
17317,23070215,9,371,0
17318,23070243,10,371,0
17319,23070245,11,371,0
17320,23080006,12,371,0
17321,23070217,13,371,0
17322,23070219,14,371,0
17323,23070017,15,371,0
17324,23080026,16,371,0
17325,23080028,17,371,0
17326,23080030,18,371,0
17327,23080032,19,371,0
17328,23080086,20,371,0
17329,23080087,21,371,0
17330,23080088,22,371,0
17331,23080089,23,371,0
17332,23080005,24,371,0
17333,23080053,25,371,0
17334,23080007,26,371,0
17335,23080009,27,371,0
17336,23080038,28,371,0
17337,23140024,30,371,0
17338,23140084,31,371,0
17339,23140085,32,371,0
17340,23140086,33,371,0
17341,23140087,34,371,0
17342,23140088,35,371,0
17343,23140051,36,371,0
17344,23140047,37,371,0
17345,23140150,38,371,0
17346,23140150,1,371,1
17347,23140049,2,371,1
17348,23140050,3,371,1
17349,23140046,4,371,1
17350,23140096,5,371,1
17351,23140097,6,371,1
17352,23140098,7,371,1
17353,23140099,8,371,1
17354,23140100,9,371,1
17355,23140025,10,371,1
17356,23080041,11,371,1
17357,23080042,12,371,1
17358,23080018,13,371,1
17359,23080043,14,371,1
17360,23080020,15,371,1
17361,23080045,16,371,1
17362,23080075,17,371,1
17363,23080076,18,371,1
17364,23080077,19,371,1
17365,23080033,20,371,1
17366,23080031,21,371,1
17367,23080029,22,371,1
17368,23080027,23,371,1
17369,23080019,24,371,1
17370,23070220,25,371,1
17371,23070218,26,371,1
17372,23080006,27,371,1
17373,23070246,28,371,1
17374,23070244,29,371,1
17375,23070216,30,371,1
17376,23150100,31,371,1
17377,23150151,32,371,1
17378,23150098,33,371,1
17379,23150096,34,371,1
17380,23150093,35,371,1
17381,23150092,36,371,1
17382,23150017,37,371,1
17383,23153998,38,371,1
17502,23153998,1,372,0
17503,23150107,2,372,0
17504,23150018,3,372,0
17505,23150019,4,372,0
17506,23150020,5,372,0
17507,23150131,6,372,0
17508,23150132,7,372,0
17509,23150134,8,372,0
17510,23150050,9,372,0
17511,23150052,10,372,0
17512,23150054,11,372,0
17513,23150053,12,372,0
17514,23150051,13,372,0
17515,23150160,14,372,0
17516,23150152,15,372,0
17517,23150154,16,372,0
17518,23150056,17,372,0
17519,23070248,18,372,0
17520,23070250,19,372,0
17521,23070252,20,372,0
17522,23070254,21,372,0
17523,23070256,22,372,0
17524,23070258,23,372,0
17525,23070260,24,372,0
17526,23070262,25,372,0
17527,23070264,26,372,0
17528,23070174,27,372,0
17529,23070022,28,372,0
17530,23070023,29,372,0
17531,23060380,30,372,0
17532,23060382,31,372,0
17533,23060048,32,372,0
17534,23060383,33,372,0
17535,23060333,34,372,0
17536,23060335,35,372,0
17537,23060014,36,372,0
17538,23060015,37,372,0
17539,23060016,38,372,0
17540,23040038,39,372,0
17541,23040038,1,372,1
17542,23060017,2,372,1
17543,23060056,3,372,1
17544,23060040,4,372,1
17545,23060326,5,372,1
17546,23060334,6,372,1
17547,23060384,7,372,1
17548,23060100,8,372,1
17549,23060047,9,372,1
17550,23060382,10,372,1
17551,23060381,11,372,1
17552,23070161,12,372,1
17553,23070015,13,372,1
17554,23070163,14,372,1
17555,23070265,15,372,1
17556,23070263,16,372,1
17557,23070261,17,372,1
17558,23070259,18,372,1
17559,23070257,19,372,1
17560,23070255,20,372,1
17561,23070253,21,372,1
17562,23070251,22,372,1
17563,23070249,23,372,1
17564,23150057,24,372,1
17565,23150155,25,372,1
17566,23150153,26,372,1
17567,23150161,27,372,1
17568,23150050,28,372,1
17569,23150052,29,372,1
17570,23150055,30,372,1
17571,23150053,31,372,1
17572,23150051,32,372,1
17573,23150135,33,372,1
17574,23150133,34,372,1
17575,23150130,35,372,1
17576,23150003,36,372,1
17577,23150004,37,372,1
17578,23150005,38,372,1
17579,23150108,39,372,1
17580,23153998,40,372,1
17617,23153998,1,380,0
17618,23150107,2,380,0
17619,23150018,3,380,0
17620,23150019,4,380,0
17621,23150020,5,380,0
17622,23150131,6,380,0
17623,23150132,7,380,0
17624,23150134,8,380,0
17625,23150158,9,380,0
17626,23150160,10,380,0
17627,23150152,11,380,0
17628,23150154,12,380,0
17629,23150156,13,380,0
17630,23070248,14,380,0
17631,23070250,15,380,0
17632,23070252,16,380,0
17633,23070254,17,380,0
17634,23070256,18,380,0
17635,23070258,19,380,0
17636,23070260,20,380,0
17637,23070262,21,380,0
17638,23070264,22,380,0
17639,23070174,23,380,0
17640,23070022,24,380,0
17641,23070023,25,380,0
17642,23060048,26,380,0
17643,23060383,27,380,0
17644,23060333,28,380,0
17645,23060335,29,380,0
17646,23060014,30,380,0
17647,23060015,31,380,0
17648,23060016,32,380,0
17649,23040038,33,380,0
17650,23030025,34,380,0
17651,23030037,35,380,0
17652,23030004,36,380,0
17653,23030005,1,380,1
17654,23030024,2,380,1
17655,23040047,3,380,1
17656,23060017,4,380,1
17657,23060056,5,380,1
17658,23060040,6,380,1
17659,23060326,7,380,1
17660,23060334,8,380,1
17661,23060384,9,380,1
17662,23060100,10,380,1
17663,23060047,11,380,1
17664,23070161,12,380,1
17665,23070015,13,380,1
17666,23070163,14,380,1
17667,23070265,15,380,1
17668,23070263,16,380,1
17669,23070261,17,380,1
17670,23070259,18,380,1
17671,23070257,19,380,1
17672,23070255,20,380,1
17673,23070253,21,380,1
17674,23070251,22,380,1
17675,23070249,23,380,1
17676,23150057,24,380,1
17677,23150155,25,380,1
17678,23150153,26,380,1
17679,23150161,27,380,1
17680,23150159,28,380,1
17681,23150135,29,380,1
17682,23150133,30,380,1
17683,23150130,31,380,1
17684,23150003,32,380,1
17685,23150004,33,380,1
17686,23150005,34,380,1
17687,23150108,35,380,1
17688,23153998,36,380,1
18265,23060386,1,383,0
18266,23060001,2,383,0
18267,23060387,3,383,0
18268,23060389,4,383,0
18269,23060391,5,383,0
18270,23060393,6,383,0
18271,23060005,7,383,0
18272,23060006,8,383,0
18273,23060007,9,383,0
18274,23060008,10,383,0
18275,23060310,11,383,0
18276,23060009,12,383,0
18277,23060395,13,383,0
18278,23060272,14,383,0
18279,23060397,15,383,0
18280,23060380,16,383,0
18281,23060382,17,383,0
18282,23060381,18,383,0
18283,23070014,19,383,0
18284,23070070,20,383,0
18285,23070171,21,383,0
18286,23070002,22,383,0
18287,23070172,23,383,0
18288,23070173,24,383,0
18289,23070003,25,383,0
18290,23070004,26,383,0
18291,23070142,27,383,0
18292,23070032,28,383,0
18293,23070072,29,383,0
18294,23070073,1,383,1
18295,23070147,2,383,1
18296,23070010,3,383,1
18297,23070011,4,383,1
18298,23070148,5,383,1
18299,23070149,6,383,1
18300,23070074,7,383,1
18301,23070150,8,383,1
18302,23070075,9,383,1
18303,23070023,10,383,1
18304,23060380,11,383,1
18305,23060382,12,383,1
18306,23060381,13,383,1
18307,23060398,14,383,1
18308,23060396,15,383,1
18309,23060024,16,383,1
18310,23060311,17,383,1
18311,23060025,18,383,1
18312,23060026,19,383,1
18313,23060027,20,383,1
18314,23060028,21,383,1
18315,23060394,22,383,1
18316,23060392,23,383,1
18317,23060390,24,383,1
18318,23060388,25,383,1
18319,23060032,26,383,1
18320,23060033,27,383,1
18455,23073999,1,385,0
18456,23070002,2,385,0
18457,23070172,3,385,0
18458,23070173,4,385,0
18459,23070003,5,385,0
18460,23070004,6,385,0
18461,23070142,7,385,0
18462,23070044,8,385,0
18463,23070045,9,385,0
18464,23070046,10,385,0
18465,23070047,11,385,0
18466,23070048,12,385,0
18467,23070049,13,385,0
18468,23070050,14,385,0
18469,23070051,15,385,0
18470,23080064,16,385,0
18471,23080051,17,385,0
18472,23080061,18,385,0
18473,23080065,19,385,0
18474,23080096,20,385,0
18475,23080035,21,385,0
18476,23090019,22,385,0
18477,23090013,23,385,0
18478,23090014,24,385,0
18479,23090040,25,385,0
18480,23040017,26,385,0
18481,23040002,27,385,0
18482,23040028,28,385,0
18483,23040048,29,385,0
18484,23040044,30,385,0
18485,23040011,31,385,0
18486,23040008,1,385,1
18487,23040066,2,385,1
18488,23040049,3,385,1
18489,23040051,4,385,1
18490,23040003,5,385,1
18491,23040020,6,385,1
18492,23090041,7,385,1
18493,23090039,8,385,1
18494,23090015,9,385,1
18495,23090080,10,385,1
18496,23080036,11,385,1
18497,23080037,12,385,1
18498,23080066,13,385,1
18499,23080062,14,385,1
18500,23080060,15,385,1
18501,23080063,16,385,1
18502,23070024,17,385,1
18503,23070025,18,385,1
18504,23070026,19,385,1
18505,23070027,20,385,1
18506,23070028,21,385,1
18507,23070029,22,385,1
18508,23070030,23,385,1
18509,23070031,24,385,1
18510,23070147,25,385,1
18511,23070010,26,385,1
18512,23070011,27,385,1
18513,23070148,28,385,1
18514,23070149,29,385,1
18515,23070074,30,385,1
18516,23073999,31,385,1
18562,23073999,1,386,0
18563,23070002,2,386,0
18564,23070172,3,386,0
18565,23070173,4,386,0
18566,23070266,5,386,0
18567,23070268,6,386,0
18568,23070270,7,386,0
18569,23070272,8,386,0
18570,23070039,9,386,0
18571,23070040,10,386,0
18572,23070154,11,386,0
18573,23070042,12,386,0
18574,23070043,13,386,0
18575,23070044,14,386,0
18576,23070290,15,386,0
18577,23070292,16,386,0
18578,23070232,17,386,0
18579,23070230,18,386,0
18580,23070293,19,386,0
18581,23070228,20,386,0
18582,23070295,21,386,0
18583,23070226,22,386,0
18584,23070297,23,386,0
18585,23070299,24,386,0
18586,23070181,25,386,0
18587,23070183,26,386,0
18588,23070185,27,386,0
18589,23070187,28,386,0
18590,23070163,29,386,0
18591,23070175,30,386,0
18592,23070265,31,386,0
18593,23070263,32,386,0
18594,23070261,33,386,0
18595,23070259,34,386,0
18596,23070257,35,386,0
18597,23070255,36,386,0
18598,23070214,37,386,0
18599,23070304,38,386,0
18600,23070302,39,386,0
18601,23070212,40,386,0
18602,23070210,41,386,0
18603,23150181,42,386,0
18604,23150106,43,386,0
18605,23150104,44,386,0
18606,23150102,45,386,0
18607,23150101,1,386,1
18608,23150103,2,386,1
18609,23150105,3,386,1
18610,23150182,4,386,1
18611,23070209,5,386,1
18612,23070211,6,386,1
18613,23070303,7,386,1
18614,23070305,8,386,1
18615,23070213,9,386,1
18616,23070254,10,386,1
18617,23070256,11,386,1
18618,23070258,12,386,1
18619,23070260,13,386,1
18620,23070262,14,386,1
18621,23070264,15,386,1
18622,23070301,16,386,1
18623,23070174,17,386,1
18624,23070016,18,386,1
18625,23070188,19,386,1
18626,23070186,20,386,1
18627,23070184,21,386,1
18628,23070182,22,386,1
18629,23070300,23,386,1
18630,23070298,24,386,1
18631,23070225,25,386,1
18632,23070296,26,386,1
18633,23070227,27,386,1
18634,23070294,28,386,1
18635,23070229,29,386,1
18636,23070231,30,386,1
18637,23070233,31,386,1
18638,23070291,32,386,1
18639,23070031,33,386,1
18640,23070032,34,386,1
18641,23070033,35,386,1
18642,23070034,36,386,1
18643,23070289,37,386,1
18644,23070036,38,386,1
18645,23070037,39,386,1
18646,23070038,40,386,1
18647,23070271,41,386,1
18648,23070269,42,386,1
18649,23070267,43,386,1
18650,23070148,44,386,1
18651,23070149,45,386,1
18652,23070074,46,386,1
18653,23073999,47,386,1
18681,23073999,1,387,0
18682,23070002,2,387,0
18683,23070172,3,387,0
18684,23070173,4,387,0
18685,23070003,5,387,0
18686,23070004,6,387,0
18687,23070285,7,387,0
18688,23070033,8,387,0
18689,23070006,9,387,0
18690,23070005,10,387,0
18691,23050004,11,387,0
18692,23050005,12,387,0
18693,23080034,13,387,0
18694,23080096,14,387,0
18695,23080035,15,387,0
18696,23090019,16,387,0
18697,23090075,17,387,0
18698,23090020,18,387,0
18699,23090021,19,387,0
18700,23090070,20,387,0
18701,23040001,21,387,0
18702,23040002,22,387,0
18703,23030029,23,387,0
18704,23030009,24,387,0
18705,23100097,25,387,0
18706,23100099,26,387,0
18707,23020093,27,387,0
18708,23020093,1,387,1
18709,23100100,2,387,1
18710,23100098,3,387,1
18711,23100078,4,387,1
18712,23030026,5,387,1
18713,23040003,6,387,1
18714,23040004,7,387,1
18715,23090054,8,387,1
18716,23090056,9,387,1
18717,23090057,10,387,1
18718,23090080,11,387,1
18719,23080036,12,387,1
18720,23080037,13,387,1
18721,23080099,14,387,1
18722,23050006,15,387,1
18723,23050029,16,387,1
18724,23050007,17,387,1
18725,23070007,18,387,1
18726,23070008,19,387,1
18727,23070158,20,387,1
18728,23070159,21,387,1
18729,23070160,22,387,1
18730,23070010,23,387,1
18731,23070148,24,387,1
18732,23070149,25,387,1
18733,23070074,26,387,1
18734,23073999,27,387,1
18795,23073999,1,388,0
18796,23070002,2,388,0
18797,23070172,3,388,0
18798,23070173,4,388,0
18799,23070003,5,388,0
18800,23070004,6,388,0
18801,23070285,7,388,0
18802,23070033,8,388,0
18803,23070034,9,388,0
18804,23070286,10,388,0
18805,23070156,11,388,0
18806,23070287,12,388,0
18807,23070241,13,388,0
18808,23070012,14,388,0
18809,23060051,15,388,0
18810,23060052,16,388,0
18811,23060053,17,388,0
18812,23060046,18,388,0
18813,23060252,19,388,0
18814,23060253,20,388,0
18815,23060015,21,388,0
18816,23060016,22,388,0
18817,23040038,23,388,0
18818,23030025,24,388,0
18819,23030037,25,388,0
18820,23030028,26,388,0
18821,23030038,27,388,0
18822,23020059,28,388,0
18823,23020062,29,388,0
18824,23020016,30,388,0
18825,23020052,1,388,1
18826,23020058,2,388,1
18827,23020012,3,388,1
18828,23030039,4,388,1
18829,23030005,5,388,1
18830,23030024,6,388,1
18831,23040026,7,388,1
18832,23060017,8,388,1
18833,23060056,9,388,1
18834,23060261,10,388,1
18835,23060262,11,388,1
18836,23060326,12,388,1
18837,23060325,13,388,1
18838,23060064,14,388,1
18839,23060065,15,388,1
18840,23070009,16,388,1
18841,23070242,17,388,1
18842,23070288,18,388,1
18843,23070155,19,388,1
18844,23070035,20,388,1
18845,23070042,21,388,1
18846,23070043,22,388,1
18847,23070158,23,388,1
18848,23070159,24,388,1
18849,23070160,25,388,1
18850,23070010,26,388,1
18851,23070011,27,388,1
18852,23070148,28,388,1
18853,23070149,29,388,1
18854,23070074,30,388,1
18855,23073999,31,388,1
19284,23073999,4,382,0
19285,23070002,5,382,0
19286,23070172,6,382,0
19287,23070173,7,382,0
19288,23070266,8,382,0
19289,23070268,10,382,0
19290,23070270,11,382,0
19291,23070272,12,382,0
19292,23070039,13,382,0
19293,23070040,14,382,0
19294,23070041,15,382,0
19295,23070156,16,382,0
19296,23070145,17,382,0
19297,23070012,18,382,0
19298,23060247,19,382,0
19299,23060324,20,382,0
19300,23060368,21,382,0
19301,23060319,22,382,0
19302,23060335,23,382,0
19303,23060252,24,382,0
19304,23060253,25,382,0
19305,23060254,26,382,0
19306,23060255,27,382,0
19307,23060059,28,382,0
19308,23060257,29,382,0
19309,23060060,30,382,0
19310,23060061,31,382,0
19311,23050065,32,382,0
19312,23050062,33,382,0
19313,23050063,34,382,0
19314,23050066,1,382,1
19315,23050067,2,382,1
19316,23050064,3,382,1
19317,23060055,8,382,1
19318,23060056,9,382,1
19319,23060385,10,382,1
19320,23060258,11,382,1
19321,23060259,12,382,1
19322,23060260,13,382,1
19323,23060261,14,382,1
19324,23060262,15,382,1
19325,23060326,16,382,1
19326,23060320,17,382,1
19327,23060369,18,382,1
19328,23060323,20,382,1
19329,23070009,21,382,1
19330,23070071,22,382,1
19331,23070155,23,382,1
19332,23070035,24,382,1
19333,23070036,25,382,1
19334,23070037,26,382,1
19335,23070038,27,382,1
19336,23070271,28,382,1
19337,23070269,29,382,1
19338,23070267,30,382,1
19339,23070148,31,382,1
19340,23070149,32,382,1
19341,23070074,33,382,1
19342,23073999,34,382,1
20785,23123998,1,410,0
20786,23120117,2,410,0
20787,23120119,3,410,0
20788,23120167,4,410,0
20789,23120169,5,410,0
20790,23120171,6,410,0
20791,23120173,7,410,0
20792,23120172,8,410,0
20793,23120170,9,410,0
20794,23120120,10,410,0
20795,23120122,11,410,0
20796,23120124,12,410,0
20797,23120162,13,410,0
20798,23120160,14,410,0
20799,23120021,15,410,0
20800,23120022,16,410,0
20801,23120070,17,410,0
20802,23120023,18,410,0
20803,23120024,19,410,0
20804,23110075,20,410,0
20805,23110047,21,410,0
20806,23110031,22,410,0
20807,23110048,23,410,0
20808,23110026,24,410,0
20809,23110027,25,410,0
20810,23010039,26,410,0
20811,23010040,27,410,0
20812,23020082,28,410,0
20813,23020113,29,410,0
20814,23020115,30,410,0
20815,23020117,31,410,0
20816,23020119,32,410,0
20817,23020049,33,410,0
20818,23020123,34,410,0
20819,23020125,35,410,0
20820,23020084,36,410,0
20821,23020085,37,410,0
20822,23020088,38,410,0
20823,23020015,39,410,0
20824,23020016,40,410,0
20825,23020021,1,410,1
20826,23020022,2,410,1
20827,23020090,3,410,1
20828,23020041,4,410,1
20829,23020126,5,410,1
20830,23020124,6,410,1
20831,23020120,7,410,1
20832,23020121,8,410,1
20833,23020118,9,410,1
20834,23020122,10,410,1
20835,23020116,11,410,1
20836,23020114,12,410,1
20837,23020081,13,410,1
20838,23010041,14,410,1
20839,23010042,15,410,1
20840,23110028,16,410,1
20841,23110029,17,410,1
20842,23110030,18,410,1
20843,23110024,19,410,1
20844,23110032,20,410,1
20845,23110056,21,410,1
20846,23120001,22,410,1
20847,23120002,23,410,1
20848,23120069,24,410,1
20849,23120003,25,410,1
20850,23120004,26,410,1
20851,23120126,27,410,1
20852,23120161,28,410,1
20853,23120125,29,410,1
20854,23120123,30,410,1
20855,23120121,31,410,1
20856,23120174,32,410,1
20857,23120169,33,410,1
20858,23120171,34,410,1
20859,23120173,35,410,1
20860,23120172,36,410,1
20861,23120170,37,410,1
20862,23120168,38,410,1
20863,23120118,39,410,1
20864,23120067,40,410,1
20865,23123998,41,410,1
23157,23073999,1,384,0
23158,23070002,2,384,0
23159,23070273,3,384,0
23160,23070172,4,384,0
23161,23070173,5,384,0
23162,23070003,6,384,0
23163,23070274,8,384,0
23164,23070278,9,384,0
23165,23070229,10,384,0
23166,23070231,11,384,0
23167,23070280,12,384,0
23168,23070282,13,384,0
23169,23070031,14,384,0
23170,23070032,15,384,0
23171,23070033,16,384,0
23172,23070006,17,384,0
23173,23070005,18,384,0
23174,23050048,19,384,0
23175,23050012,20,384,0
23176,23050013,21,384,0
23177,23050046,22,384,0
23178,23050035,23,384,0
23179,23050044,24,384,0
23180,23050045,1,384,1
23181,23050077,2,384,1
23182,23050036,3,384,1
23183,23050037,4,384,1
23184,23050026,5,384,1
23185,23050027,6,384,1
23186,23050047,7,384,1
23187,23070007,8,384,1
23188,23070008,9,384,1
23189,23070284,10,384,1
23190,23070044,11,384,1
23191,23070283,12,384,1
23192,23070281,13,384,1
23193,23070232,14,384,1
23194,23070230,15,384,1
23195,23070279,16,384,1
23196,23070277,17,384,1
23197,23070275,18,384,1
23198,23070011,20,384,1
23199,23070149,21,384,1
23200,23070074,23,384,1
23201,23073999,24,384,1
24683,23063995,1,392,0
24684,23060046,2,392,0
24685,23060318,3,392,0
24686,23050055,4,392,0
24687,23050056,5,392,0
24688,23050057,6,392,0
24689,23050019,7,392,0
24690,23050058,8,392,0
24691,23050059,9,392,0
24692,23050060,10,392,0
24693,23050061,11,392,0
24694,23050069,12,392,0
24695,23050070,13,392,0
24696,23050071,14,392,0
24697,23050072,15,392,0
24698,23050073,16,392,0
24699,23050074,17,392,0
24700,23060062,18,392,0
24701,23060063,19,392,0
24702,23060064,20,392,0
24703,23060065,21,392,0
24704,23050001,22,392,0
24705,23050002,23,392,0
24706,23050075,24,392,0
24707,23050003,25,392,0
24708,23050012,26,392,0
24709,23050013,27,392,0
24710,23050046,28,392,0
24711,23050035,29,392,0
24712,23050036,30,392,0
24713,23050054,31,392,0
24714,23050014,32,392,0
24715,23050015,33,392,0
24716,23050043,34,392,0
24717,23050017,35,392,0
24718,23040018,36,392,0
24719,23040067,37,392,0
24720,23040006,38,392,0
24721,23040060,39,392,0
24722,23040071,40,392,0
24723,23040007,41,392,0
24724,23040024,42,392,0
24725,23040025,43,392,0
24726,23040038,44,392,0
24727,23040042,45,392,0
24728,23040049,46,392,0
24729,23040048,1,392,1
24730,23040046,2,392,1
24731,23040047,3,392,1
24732,23040041,4,392,1
24733,23040021,5,392,1
24734,23040022,6,392,1
24735,23040039,7,392,1
24736,23040023,8,392,1
24737,23040040,9,392,1
24738,23040012,10,392,1
24739,23040058,11,392,1
24740,23040013,12,392,1
24741,23040059,13,392,1
24742,23040065,14,392,1
24743,23050021,15,392,1
24744,23050022,16,392,1
24745,23050042,17,392,1
24746,23050024,18,392,1
24747,23050032,19,392,1
24748,23050033,20,392,1
24749,23050034,21,392,1
24750,23050077,22,392,1
24751,23050045,23,392,1
24752,23050036,24,392,1
24753,23050037,25,392,1
24754,23050026,26,392,1
24755,23050027,27,392,1
24756,23050008,29,392,1
24757,23050009,30,392,1
24758,23050010,32,392,1
24759,23060052,33,392,1
24760,23060053,34,392,1
24761,23060054,35,392,1
24762,23060055,36,392,1
24763,23060056,37,392,1
24764,23060057,38,392,1
24765,23050058,39,392,1
24766,23050059,40,392,1
24767,23050060,41,392,1
24768,23050068,42,392,1
24769,23050069,43,392,1
24770,23050070,44,392,1
24771,23050071,45,392,1
24772,23050020,46,392,1
24773,23050072,47,392,1
24774,23050073,48,392,1
24775,23050074,49,392,1
24776,23060062,50,392,1
24777,23063995,51,392,1
24778,23063995,1,393,0
24779,23060046,2,393,0
24780,23060320,3,393,0
24781,23060369,4,393,0
24782,23060323,5,393,0
24783,23060267,6,393,0
24784,23050001,7,393,0
24785,23050002,8,393,0
24786,23050075,9,393,0
24787,23050003,10,393,0
24788,23050012,11,393,0
24789,23050013,12,393,0
24790,23050076,13,393,0
24791,23050035,14,393,0
24792,23050044,15,393,0
24793,23050077,16,393,0
24794,23050036,17,393,0
24795,23050054,18,393,0
24796,23050014,19,393,0
24797,23050015,20,393,0
24798,23050043,21,393,0
24799,23050041,22,393,0
24800,23050051,23,393,0
24801,23050005,24,393,0
24802,23080034,25,393,0
24803,23080096,26,393,0
24804,23080035,27,393,0
24805,23080036,1,393,1
24806,23080037,2,393,1
24807,23080099,3,393,1
24808,23050006,4,393,1
24809,23050029,5,393,1
24810,23050030,6,393,1
24811,23050040,7,393,1
24812,23050042,8,393,1
24813,23050024,9,393,1
24814,23050032,10,393,1
24815,23050033,11,393,1
24816,23050034,12,393,1
24817,23050035,13,393,1
24818,23050045,14,393,1
24819,23050036,15,393,1
24820,23050037,16,393,1
24821,23050026,17,393,1
24822,23050027,19,393,1
24823,23050038,20,393,1
24824,23050009,21,393,1
24825,23050010,22,393,1
24826,23060247,24,393,1
24827,23060368,25,393,1
24828,23060319,26,393,1
